None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Trie constructed
shortlist size: 100
Word counts size: 7035544
Token set size: 0
Empty token set size selected -> all possible substrings with...
Max token size: 60
Min. word count: 1
Final candidate token set size: 69728860
Initial setup phase: 223861 ms
170. |� [e5 b9 ] | 1088152  | 21 ms | 199 ms | num. checks: 1
171. |· [c2 b7 ] | 1086704  | 0 ms | 0 ms | num. checks: 0
172. |� [e5 af ] | 1075062  | 151 ms | 491 ms | num. checks: 97
173. |� [e6 89 ] | 1069551  | 51 ms | 502 ms | num. checks: 14
174. |Ġ� [c4 a0 e8 88 ] | 1065925  | 52 ms | 244 ms | num. checks: 13
175. |時 [e6 99 82 ] | 1062156  | 14 ms | 102 ms | num. checks: 1
176. |Ġ� [c4 a0 e7 9b ] | 1057464  | 55 ms | 147 ms | num. checks: 11
177. |Ġ� [c4 a0 e5 a5 ] | 1049123  | 0 ms | 144 ms | num. checks: 0
178. |� [e8 af ] | 1047935  | 30 ms | 355 ms | num. checks: 2
179. |� [e5 91 ] | 1047503  | 50 ms | 177 ms | num. checks: 8
180. |Ġ� [c4 a0 e5 8c ] | 1036907  | 55 ms | 130 ms | num. checks: 7
181. |� [e6 97 ] | 1035605  | 24 ms | 270 ms | num. checks: 1
182. |Ġ� [c4 a0 e9 87 ] | 1031243  | 49 ms | 170 ms | num. checks: 5
183. |� [e5 8b ] | 1020921  | 48 ms | 471 ms | num. checks: 2
184. |� [e9 9b ] | 1020261  | 50 ms | 578 ms | num. checks: 3
185. |Ġ� [c4 a0 e6 8e ] | 1019998  | 26 ms | 93 ms | num. checks: 2
186. |� [e5 93 ] | 1016763  | 23 ms | 311 ms | num. checks: 1
187. |Ġ） [c4 a0 ef bc 89 ] | 1015109  | 0 ms | 0 ms | num. checks: 0
188. |� [e8 88 ] | 1014089  | 138 ms | 599 ms | num. checks: 100
189. |Ġ發 [c4 a0 e7 99 bc ] | 1007320  | 80 ms | 99 ms | num. checks: 53
190. |Ġ� [c4 a0 e6 9d ] | 1006051  | 0 ms | 201 ms | num. checks: 0
191. |Ġ� [c4 a0 e5 89 ] | 1001269  | 0 ms | 74 ms | num. checks: 0
192. |Ġ� [c4 a0 e5 8a ] | 1000990  | 0 ms | 105 ms | num. checks: 0
193. |球 [e7 90 83 ] | 998660  | 49 ms | 94 ms | num. checks: 5
194. |� [e4 be ] | 991334  | 42 ms | 214 ms | num. checks: 12
195. |� [e5 a5 ] | 987188  | 41 ms | 526 ms | num. checks: 11
196. |� [e5 bd ] | 986189  | 42 ms | 246 ms | num. checks: 10
197. |家 [e5 ae b6 ] | 982602  | 39 ms | 220 ms | num. checks: 9
198. |Ġ� [c4 a0 e5 af ] | 982386  | 43 ms | 133 ms | num. checks: 8
199. |Ġ建 [c4 a0 e5 bb ba ] | 982288  | 0 ms | 9 ms | num. checks: 0
200. |Ġ� [c4 a0 e5 bc ] | 981438  | 0 ms | 158 ms | num. checks: 0
201. |Ġ� [c4 a0 e7 bb ] | 977378  | 0 ms | 70 ms | num. checks: 0
202. |Ġ� [c4 a0 e7 a7 ] | 977330  | 0 ms | 107 ms | num. checks: 0
203. |� [e5 9f ] | 972131  | 40 ms | 531 ms | num. checks: 3
204. |以 [e4 bb a5 ] | 972094  | 35 ms | 93 ms | num. checks: 2
205. |� [e6 9e ] | 965753  | 27 ms | 297 ms | num. checks: 1
206. |Ġ。 [c4 a0 e3 80 82 ] | 962718  | 0 ms | 0 ms | num. checks: 0
207. |Ġ� [c4 a0 e8 ae ] | 962449  | 57 ms | 119 ms | num. checks: 39
208. |Ġ法 [c4 a0 e6 b3 95 ] | 959204  | 0 ms | 24 ms | num. checks: 0
209. |Ġ公 [c4 a0 e5 85 ac ] | 958812  | 0 ms | 28 ms | num. checks: 0
210. |Ġ� [c4 a0 e5 b1 ] | 951010  | 0 ms | 77 ms | num. checks: 0
211. |「 [e3 80 8c ] | 946753  | 0 ms | 0 ms | num. checks: 0
212. |」 [e3 80 8d ] | 946612  | 0 ms | 0 ms | num. checks: 0
213. |Ġ使用 [c4 a0 e4 bd bf e7 94 a8 ] | 934491  | 56 ms | 57 ms | num. checks: 29
214. |201 [32 30 31 ] | 934200  | 0 ms | 7 ms | num. checks: 0
215. |米 [e7 b1 b3 ] | 933258  | 47 ms | 215 ms | num. checks: 36
216. |� [e8 87 ] | 931821  | 20 ms | 174 ms | num. checks: 2
217. |Ġ� [c4 a0 e6 b0 ] | 925898  | 17 ms | 102 ms | num. checks: 1
218. |： [ef bc 9a ] | 923456  | 0 ms | 0 ms | num. checks: 0
219. |子 [e5 ad 90 ] | 918182  | 122 ms | 295 ms | num. checks: 100
220. |� [e9 9a ] | 916590  | 71 ms | 234 ms | num. checks: 100
221. |� [e5 8e ] | 914908  | 36 ms | 327 ms | num. checks: 8
222. |和 [e5 92 8c ] | 910962  | 39 ms | 90 ms | num. checks: 7
223. |前 [e5 89 8d ] | 907206  | 35 ms | 60 ms | num. checks: 6
224. |Ġ成 [c4 a0 e6 88 90 ] | 906827  | 41 ms | 62 ms | num. checks: 5
225. |� [e7 b4 ] | 905229  | 35 ms | 387 ms | num. checks: 4
226. |生 [e7 94 9f ] | 898403  | 42 ms | 177 ms | num. checks: 3
227. |于 [e4 ba 8e ] | 896519  | 37 ms | 113 ms | num. checks: 2
228. |� [e7 8e ] | 895359  | 35 ms | 401 ms | num. checks: 1
229. |Ġ一个 [c4 a0 e4 b8 80 e4 b8 aa ] | 895172  | 0 ms | 0 ms | num. checks: 0
230. |Ġ而 [c4 a0 e8 80 8c ] | 894328  | 0 ms | 0 ms | num. checks: 0
231. |� [e8 a1 ] | 893827  | 59 ms | 352 ms | num. checks: 100
232. |次 [e6 ac a1 ] | 889902  | 28 ms | 50 ms | num. checks: 7
233. |� [e5 a7 ] | 887474  | 27 ms | 386 ms | num. checks: 6
234. |Ġ部 [c4 a0 e9 83 a8 ] | 885424  | 25 ms | 29 ms | num. checks: 9
235. |为 [e4 b8 ba ] | 876447  | 0 ms | 37 ms | num. checks: 0
236. |Ġ� [c4 a0 e6 9b ] | 868988  | 24 ms | 85 ms | num. checks: 3
237. |爾 [e7 88 be ] | 866622  | 23 ms | 368 ms | num. checks: 2
238. |成 [e6 88 90 ] | 866029  | 13 ms | 91 ms | num. checks: 1
239. |他 [e4 bb 96 ] | 865889  | 0 ms | 3 ms | num. checks: 0
240. |然 [e7 84 b6 ] | 865444  | 16 ms | 43 ms | num. checks: 3
241. |名 [e5 90 8d ] | 864618  | 14 ms | 72 ms | num. checks: 2
242. |Ġ� [c4 a0 e4 bf ] | 860216  | 13 ms | 75 ms | num. checks: 1
243. |“ [e2 80 9c ] | 859284  | 0 ms | 0 ms | num. checks: 0
244. |” [e2 80 9d ] | 857161  | 0 ms | 0 ms | num. checks: 0
245. |Ġ� [c4 a0 e4 bc ] | 852419  | 98 ms | 235 ms | num. checks: 100
246. |Ġ� [c4 a0 e5 bd ] | 838919  | 0 ms | 66 ms | num. checks: 0
247. |市 [e5 b8 82 ] | 828798  | 26 ms | 248 ms | num. checks: 1
248. |Ġ主 [c4 a0 e4 b8 bb ] | 823947  | 157 ms | 181 ms | num. checks: 100
249. |� [e9 98 ] | 822262  | 35 ms | 434 ms | num. checks: 3
250. |� [e8 a8 ] | 822224  | 22 ms | 206 ms | num. checks: 2
251. |作 [e4 bd 9c ] | 822176  | 14 ms | 69 ms | num. checks: 1
252. |Ġ政府 [c4 a0 e6 94 bf e5 ba 9c ] | 821109  | 0 ms | 0 ms | num. checks: 0
253. |Ġ� [c4 a0 e8 81 ] | 821035  | 100 ms | 165 ms | num. checks: 9
254. |� [e5 bf ] | 815343  | 20 ms | 225 ms | num. checks: 1
255. |Ġ� [c4 a0 e5 9f ] | 815285  | 88 ms | 199 ms | num. checks: 7
256. |出 [e5 87 ba ] | 813763  | 29 ms | 63 ms | num. checks: 2
257. |大 [e5 a4 a7 ] | 812170  | 97 ms | 270 ms | num. checks: 5
258. |Ġ提 [c4 a0 e6 8f 90 ] | 811670  | 94 ms | 102 ms | num. checks: 4
259. |克 [e5 85 8b ] | 811473  | 84 ms | 963 ms | num. checks: 1
260. |Ġ出 [c4 a0 e5 87 ba ] | 810336  | 9 ms | 30 ms | num. checks: 2
261. |度 [e5 ba a6 ] | 805839  | 6 ms | 41 ms | num. checks: 1
262. |200 [32 30 30 ] | 802199  | 0 ms | 5 ms | num. checks: 0
263. |尔 [e5 b0 94 ] | 798785  | 127 ms | 1110 ms | num. checks: 100
264. |� [e5 80 ] | 797393  | 78 ms | 234 ms | num. checks: 100
265. |Ġ� [c4 a0 e5 8e ] | 796850  | 23 ms | 79 ms | num. checks: 5
266. |� [e6 9b ] | 795640  | 20 ms | 228 ms | num. checks: 3
267. |本 [e6 9c ac ] | 794570  | 17 ms | 76 ms | num. checks: 3
268. |位 [e4 bd 8d ] | 793250  | 56 ms | 76 ms | num. checks: 100
269. |Ġ� [c4 a0 e7 89 ] | 791759  | 48 ms | 135 ms | num. checks: 20
270. |建 [e5 bb ba ] | 785892  | 4 ms | 41 ms | num. checks: 1
271. |Ġ� [c4 a0 e6 8a ] | 783676  | 27 ms | 77 ms | num. checks: 14
272. |� [e7 be ] | 780642  | 27 ms | 319 ms | num. checks: 5
273. |�� [a6 96 ] | 780233  | 49 ms | 102 ms | num. checks: 100
274. |型 [e5 9e 8b ] | 779008  | 48 ms | 152 ms | num. checks: 17
275. |区 [e5 8c ba ] | 775750  | 47 ms | 163 ms | num. checks: 100
276. |� [e6 b1 ] | 774778  | 26 ms | 225 ms | num. checks: 7
277. |分 [e5 88 86 ] | 772981  | 48 ms | 106 ms | num. checks: 13
278. |色 [e8 89 b2 ] | 769022  | 24 ms | 69 ms | num. checks: 5
279. |Ġ� [c4 a0 e9 99 ] | 768911  | 48 ms | 164 ms | num. checks: 11
280. |学 [e5 ad a6 ] | 766540  | 9 ms | 65 ms | num. checks: 1
281. |Ġ� [c4 a0 e6 af ] | 760706  | 11 ms | 71 ms | num. checks: 1
282. |Ġ可 [c4 a0 e5 8f af ] | 758854  | 0 ms | 9 ms | num. checks: 0
283. |Ġ其 [c4 a0 e5 85 b6 ] | 754247  | 50 ms | 52 ms | num. checks: 7
284. |利 [e5 88 a9 ] | 748649  | 0 ms | 411 ms | num. checks: 0
285. |Ġ� [c4 a0 e6 b2 ] | 744005  | 104 ms | 218 ms | num. checks: 60
286. |� [e7 a8 ] | 742744  | 22 ms | 149 ms | num. checks: 4
287. |而 [e8 80 8c ] | 741632  | 21 ms | 88 ms | num. checks: 3
288. |到 [e5 88 b0 ] | 741195  | 25 ms | 40 ms | num. checks: 2
289. |� [e6 af ] | 741030  | 21 ms | 239 ms | num. checks: 1
290. |Ġ他 [c4 a0 e4 bb 96 ] | 739694  | 0 ms | 0 ms | num. checks: 0
291. |� [e9 96 ] | 739144  | 83 ms | 251 ms | num. checks: 21
292. |� [e9 97 ] | 736599  | 28 ms | 161 ms | num. checks: 11
293. |� [e8 be ] | 731601  | 26 ms | 283 ms | num. checks: 10
294. |�� [9f b3 ] | 730148  | 25 ms | 242 ms | num. checks: 7
295. |地 [e5 9c b0 ] | 726171  | 29 ms | 78 ms | num. checks: 6
296. |軍 [e8 bb 8d ] | 722916  | 25 ms | 75 ms | num. checks: 5
297. |方 [e6 96 b9 ] | 717212  | 24 ms | 76 ms | num. checks: 4
298. |� [e7 bd ] | 716499  | 82 ms | 387 ms | num. checks: 14
299. |道 [e9 81 93 ] | 716418  | 22 ms | 181 ms | num. checks: 2
300. |Ġ� [c4 a0 e8 af ] | 710549  | 11 ms | 66 ms | num. checks: 1
